User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Risk
10191,male,41,L,Non_Verified,Heterosexual,Submisive,Nobody,0,1690,11.9.2012,0,0:02:00,0,0,0,unknown_risk
10192,male,38,A,Non_Verified,Homosexual,Submisive,Nobody,5,47,11.9.2012,0,0:00:00,0,0,1,unknown_risk
10193,male,39,F,Non_Verified,Heterosexual,Dominant,Women,0,1681,11.9.2012,0,0:00:00,0,0,0,unknown_risk
10197,female,47,L,Non_Verified,bicurious,Submisive,Nobody,61,1,11.9.2012,3,1:03:00,0,0,0,unknown_risk
10198,male,33,S,Non_Verified,Heterosexual,Submisive,Nobody,15,1527,11.9.2012,0,0:00:00,0,0,0,unknown_risk
10199,male,32,A,Non_Verified,Heterosexual,Dominant,Women,0,1638,11.9.2012,0,0:00:00,1,0,0,unknown_risk
10201,male,40,A,Non_Verified,bisexual,Submisive,Nobody,0,1691,11.9.2012,0,0:00:00,0,0,0,unknown_risk
10203,male,32,N,Non_Verified,bisexual,Submisive,Women,15,1202,11.9.2012,0,0:05:00,0,0,0,unknown_risk
10206,male,24,M,Non_Verified,Heterosexual,Dominant,Nobody,0,1690,11.9.2012,0,0:00:00,0,0,0,unknown_risk
10208,male,27,A,Non_Verified,bicurious,Dominant,Nobody,0,1660,11.9.2012,0,0:00:00,0,0,0,unknown_risk
10210,female,48,B,Non_Verified,Heterosexual,Submisive,Nobody,15,1622,11.9.2012,0,0:05:00,0,0,0,unknown_risk
10213,male,26,L,Non_Verified,Heterosexual,Switch,Nobody,15,1687,11.9.2012,0,0:00:00,0,0,0,unknown_risk
10215,male,60,L,Non_Verified,Heterosexual,Dominant,Women,0,1645,11.9.2012,0,0:00:00,1,0,0,unknown_risk
10216,male,47,B,Non_Verified,Heterosexual,Submisive,Nobody,0,667,11.9.2012,0,0:00:00,0,0,0,unknown_risk
1022,male,39,G,Non_Verified,Heterosexual,Dominant,Nobody,0,3,23.5.2010,0,0:00:00,0,0,0,unknown_risk
10220,male,37,A,Non_Verified,bicurious,Dominant,Women,0,1688,11.9.2012,0,0:00:00,0,0,0,unknown_risk
10223,male,35,A,Non_Verified,Heterosexual,Dominant,Nobody,0,525,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10224,male,57,F,Non_Verified,Heterosexual,Switch,Nobody,0,1690,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10225,male,25,G,Non_Verified,Heterosexual,Switch,Nobody,0,1690,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10226,male,44,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1690,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10227,male,37,L,Non_Verified,Heterosexual,Dominant,Nobody,0,1690,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10228,male,44,K,Non_Verified,Heterosexual,Switch,Women,5,425,12.9.2012,0,1:15:00,0,0,1,unknown_risk
10232,male,35,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1327,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10233,male,41,L,Non_Verified,Homosexual,Switch,Nobody,0,1127,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10235,male,34,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1690,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10237,male,36,G,Non_Verified,bisexual,Submisive,Nobody,15,23,12.9.2012,0,8:48:00,0,0,0,unknown_risk
10238,male,43,G,Non_Verified,Heterosexual,Dominant,Women,115,21,12.9.2012,0,1:37:00,0,0,0,unknown_risk
10240,male,36,A,Non_Verified,Heterosexual,Submisive,Nobody,0,108,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10242,male,37,K,Non_Verified,Heterosexual,Dominant,Nobody,15,1633,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10243,male,52,L,Non_Verified,Heterosexual,Switch,Nobody,0,1690,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10244,female,22,H,Non_Verified,Homosexual,Submisive,Nobody,0,515,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10245,male,43,F,Non_Verified,Heterosexual,Switch,Women,28,29,12.9.2012,3,1:22:00,1,0,2,unknown_risk
10246,male,47,N,Non_Verified,Heterosexual,Dominant,Nobody,0,1664,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10247,male,23,H,Non_Verified,Heterosexual,Switch,Women,10,334,12.9.2012,0,0:00:00,0,0,1,unknown_risk
10248,male,38,B,Non_Verified,Heterosexual,Switch,Women,5,1057,12.9.2012,0,0:57:00,1,0,0,unknown_risk
10249,female,42,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1075,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10250,male,30,N,Non_Verified,bicurious,Submisive,Women,15,34,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10251,male,47,H,Non_Verified,Heterosexual,Dominant,Nobody,0,50,12.9.2012,0,0:00:00,3,0,0,unknown_risk
10252,female,36,G,Non_Verified,bisexual,Submisive,Nobody,15,1687,12.9.2012,0,0:00:00,0,0,0,unknown_risk
10253,male,35,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1244,13.9.2012,0,0:00:00,1,0,0,unknown_risk
10254,male,42,L,Non_Verified,Heterosexual,Submisive,Women,15,31,13.9.2012,0,2:24:00,0,0,0,unknown_risk
10255,female,36,J,Non_Verified,bicurious,Switch,Nobody_but_maybe,3,1367,13.9.2012,3,0:00:00,0,0,0,unknown_risk
10257,male,37,A,Non_Verified,bicurious,Switch,Men_and_Women,40,85,13.9.2012,0,0:00:00,0,0,2,unknown_risk
10259,male,56,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1592,13.9.2012,0,0:00:00,1,0,0,unknown_risk
1026,male,43,A,Non_Verified,Heterosexual,Dominant,Nobody,0,2383,24.5.2010,0,0:00:00,0,0,0,unknown_risk
10261,male,35,H,Non_Verified,Heterosexual,Dominant,Nobody,15,545,13.9.2012,0,71:08:00,0,0,0,unknown_risk
10262,male,46,A,Non_Verified,bisexual,Submisive,Nobody,0,15,13.9.2012,0,2:32:00,0,0,0,unknown_risk
10263,male,44,A,Non_Verified,Heterosexual,Dominant,Women,0,3,13.9.2012,0,0:00:00,1,0,0,unknown_risk
10264,male,46,L,Non_Verified,Heterosexual,Dominant,Women,50,1,13.9.2012,0,0:30:00,0,0,0,unknown_risk
10265,male,39,B,Non_Verified,bicurious,Dominant,Nobody,0,1689,13.9.2012,0,0:00:00,0,0,0,unknown_risk
10266,male,44,A,Non_Verified,Heterosexual,Dominant,Women,15,595,13.9.2012,0,0:07:00,0,0,30,unknown_risk
10268,male,33,B,Non_Verified,Homosexual,Submisive,Nobody,2,2,13.9.2012,9,0:00:00,2,0,0,unknown_risk
10270,male,42,A,Non_Verified,bisexual,Dominant,Nobody,0,15,13.9.2012,0,0:00:00,1,0,0,unknown_risk
10272,male,84,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1689,13.9.2012,0,0:00:00,0,0,0,unknown_risk
10273,female,43,E,Non_Verified,bisexual,Submisive,Men,0,9,13.9.2012,0,0:38:00,0,0,0,unknown_risk
10274,male,32,C,Non_Verified,Heterosexual,Dominant,Nobody,0,790,13.9.2012,0,0:00:00,0,0,0,unknown_risk
10275,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1689,13.9.2012,0,0:00:00,0,0,0,unknown_risk
10277,male,51,S,Non_Verified,Heterosexual,Dominant,Women,0,1079,13.9.2012,0,0:17:00,0,0,0,unknown_risk
10279,female,36,B,Non_Verified,Heterosexual,Submisive,Nobody,2,230,13.9.2012,5,14:55:00,0,0,0,unknown_risk
10280,male,40,A,Non_Verified,Heterosexual,Submisive,Men_and_Women,0,1689,13.9.2012,0,0:00:00,0,0,0,unknown_risk
10283,male,54,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1671,13.9.2012,0,0:00:00,0,0,0,unknown_risk
10284,male,27,E,Non_Verified,Heterosexual,Submisive,Nobody,0,1689,13.9.2012,0,0:00:00,0,0,0,unknown_risk
10285,female,34,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1601,13.9.2012,0,0:00:00,0,0,0,unknown_risk
10288,female,37,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1688,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10289,female,29,B,Non_Verified,Homosexual,Submisive,Nobody,0,1599,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10291,male,59,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1571,14.9.2012,0,0:25:00,0,0,0,unknown_risk
10293,male,28,B,Non_Verified,Heterosexual,Switch,Nobody,0,131,14.9.2012,0,0:00:00,1,0,0,unknown_risk
10294,female,41,A,Non_Verified,Homosexual,Submisive,Women,15,1282,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10295,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1688,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10296,male,47,A,Non_Verified,Heterosexual,Switch,Women,0,1558,14.9.2012,0,0:00:00,1,0,0,unknown_risk
10297,female,26,A,Non_Verified,bisexual,Dominant,Nobody,0,1688,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10298,male,53,B,Non_Verified,Heterosexual,Dominant,Nobody,0,1688,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10299,male,36,A,Non_Verified,Heterosexual,Switch,Nobody,0,1687,14.9.2012,0,0:00:00,0,0,0,unknown_risk
103,female,43,J,Non_Verified,Heterosexual,Submisive,Nobody,1,1844,11.11.2009,1,0:00:00,0,0,0,unknown_risk
10300,male,42,N,Non_Verified,Heterosexual,Dominant,Nobody,0,1583,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10301,male,36,A,Non_Verified,Heterosexual,Switch,Nobody,0,1663,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10304,male,23,S,Non_Verified,Heterosexual,Submisive,Nobody,0,1688,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10305,male,27,A,Non_Verified,Heterosexual,Dominant,Nobody,0,810,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10306,male,23,A,Non_Verified,Heterosexual,Dominant,Nobody,15,1332,14.9.2012,0,0:05:00,0,0,0,unknown_risk
10307,male,48,B,Non_Verified,bisexual,Switch,Nobody,0,1688,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10308,male,42,E,Non_Verified,bisexual,Submisive,Men_and_Women,25,8,14.9.2012,0,0:00:00,0,0,2,unknown_risk
10309,male,27,D,Non_Verified,bisexual,Dominant,Nobody,0,1688,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10310,female,32,C,Non_Verified,Heterosexual,Submisive,Nobody,0,1688,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10311,male,26,K,Non_Verified,Heterosexual,Switch,Nobody,0,1583,14.9.2012,0,0:00:00,0,0,0,unknown_risk
10312,male,28,G,Non_Verified,Heterosexual,Submisive,Nobody,0,529,15.9.2012,0,0:04:00,0,0,0,unknown_risk
10315,male,41,E,Non_Verified,Heterosexual,Dominant,Women,19,1177,15.9.2012,7,8:38:00,0,0,0,unknown_risk
10316,male,29,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1687,15.9.2012,0,0:00:00,1,0,1,unknown_risk
10319,male,25,A,Non_Verified,Heterosexual,Switch,Women,15,290,15.9.2012,0,0:10:00,3,0,0,unknown_risk
1032,male,31,E,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,3,25.5.2010,0,1:09:00,0,0,0,unknown_risk
10320,male,42,M,Non_Verified,Heterosexual,Switch,Nobody,0,853,15.9.2012,0,0:00:00,1,0,0,unknown_risk
10321,female,33,G,Non_Verified,bisexual,Dominant,Nobody_but_maybe,0,123,15.9.2012,1,0:00:00,5,0,0,unknown_risk
10323,male,40,B,Non_Verified,Heterosexual,Switch,Nobody,0,120,15.9.2012,0,0:00:00,0,0,0,unknown_risk
10324,male,47,A,Non_Verified,Heterosexual,Submisive,Nobody,0,958,15.9.2012,0,0:00:00,1,0,0,unknown_risk
10326,female,32,F,Non_Verified,bisexual,Submisive,Men,15,1499,15.9.2012,0,0:00:00,1,0,0,unknown_risk
10327,male,25,G,Non_Verified,bisexual,Switch,Nobody,15,1685,15.9.2012,0,0:00:00,0,0,0,unknown_risk
10328,male,38,A,Non_Verified,Heterosexual,Switch,Nobody,0,1537,15.9.2012,0,0:00:00,0,0,0,unknown_risk
1033,male,26,A,Non_Verified,Homosexual,Switch,Men,16,110,25.5.2010,1,0:03:00,0,0,0,unknown_risk
10330,male,29,A,Non_Verified,bicurious,Submisive,Nobody,0,1479,15.9.2012,0,0:00:00,0,0,0,unknown_risk
10331,male,38,S,Non_Verified,Heterosexual,Submisive,Nobody,0,1687,15.9.2012,0,0:00:00,0,0,0,unknown_risk
10333,male,65,M,Non_Verified,bisexual,Dominant,Nobody,0,1358,15.9.2012,0,0:09:00,0,0,0,unknown_risk
10334,female,25,A,Non_Verified,Heterosexual,Submisive,Nobody,15,1687,15.9.2012,0,0:00:00,0,0,0,unknown_risk
10335,male,22,A,Non_Verified,Heterosexual,Submisive,Women,30,7,15.9.2012,0,0:00:00,1,0,0,unknown_risk
10336,female,39,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1639,16.9.2012,0,0:02:00,0,0,0,unknown_risk
10337,female,43,A,Non_Verified,Heterosexual,Submisive,Nobody,15,299,16.9.2012,0,1:26:00,0,0,0,unknown_risk
10338,female,27,B,Non_Verified,bisexual,Submisive,Nobody,0,1686,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10340,male,47,M,Non_Verified,Heterosexual,Submisive,Women,15,1,16.9.2012,0,0:40:00,6,0,0,unknown_risk
10343,male,42,A,Non_Verified,bisexual,Submisive,Nobody,65,1599,16.9.2012,0,0:31:00,0,0,1,unknown_risk
10345,male,35,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1686,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10346,female,29,A,Non_Verified,Heterosexual,Switch,Men,15,1600,16.9.2012,0,20:55:00,0,0,0,unknown_risk
10348,male,30,F,Non_Verified,Heterosexual,Submisive,Women,15,14,16.9.2012,0,0:00:00,1,0,0,unknown_risk
10351,male,33,D,Non_Verified,Heterosexual,Dominant,Nobody,39,487,16.9.2012,8,0:01:00,0,0,0,unknown_risk
10352,male,30,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1681,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10354,male,29,A,Non_Verified,Heterosexual,Dominant,Women,0,1397,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10355,male,33,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1421,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10356,male,40,E,Non_Verified,Heterosexual,Dominant,Nobody,0,1005,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10357,male,54,M,Non_Verified,Heterosexual,Submisive,Nobody,0,1686,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10358,female,24,N,Non_Verified,bisexual,Submisive,Men_and_Women,0,1681,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10362,male,31,M,Non_Verified,Heterosexual,Dominant,Women,15,13,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10363,male,59,A,Non_Verified,bisexual,Submisive,Men_and_Women,15,1441,16.9.2012,0,0:06:00,0,0,0,unknown_risk
10365,male,46,G,Non_Verified,Heterosexual,Dominant,Women,25,584,16.9.2012,0,1:35:00,2,0,5,unknown_risk
10368,female,29,J,Non_Verified,Heterosexual,Submisive,Nobody,0,1676,16.9.2012,0,0:00:00,0,0,0,unknown_risk
1037,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,0,33,25.5.2010,0,0:00:00,0,0,0,unknown_risk
10370,male,86,A,Non_Verified,Heterosexual,Switch,Nobody,0,1686,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10371,male,29,F,Non_Verified,Heterosexual,Dominant,Nobody,0,1683,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10372,male,43,A,Non_Verified,Heterosexual,Dominant,Nobody,-100,86,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10374,male,43,A,Non_Verified,Heterosexual,Switch,Nobody,0,1622,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10377,male,41,B,Non_Verified,bisexual,Switch,Nobody,0,1686,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10378,male,52,B,Non_Verified,bisexual,Submisive,Men,55,4,16.9.2012,0,0:31:00,3,0,2,unknown_risk
10379,male,29,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1487,16.9.2012,0,0:00:00,0,0,0,unknown_risk
10380,male,39,A,Non_Verified,Heterosexual,Switch,Nobody,0,1685,17.9.2012,0,0:09:00,0,0,0,unknown_risk
10382,male,49,C,Non_Verified,bisexual,Dominant,Women,15,16,17.9.2012,0,1:37:00,0,0,3,unknown_risk
10385,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,0,746,17.9.2012,0,0:00:00,0,0,0,unknown_risk
10387,male,46,M,Non_Verified,Heterosexual,Dominant,Nobody,0,1685,17.9.2012,0,0:00:00,0,0,0,unknown_risk
10389,male,37,A,Non_Verified,bisexual,Submisive,Men_and_Women,15,1216,17.9.2012,0,0:32:00,0,0,0,unknown_risk
1039,male,44,A,Non_Verified,Heterosexual,Submisive,Nobody,0,691,26.5.2010,0,0:00:00,0,0,0,unknown_risk
10390,male,42,A,Non_Verified,Heterosexual,Submisive,Nobody,0,519,17.9.2012,0,0:00:00,0,0,0,unknown_risk
10391,male,34,A,Non_Verified,Heterosexual,Dominant,Women,15,79,17.9.2012,1,19:17:00,0,0,0,unknown_risk
10393,male,41,M,Non_Verified,Heterosexual,Dominant,Nobody,0,617,17.9.2012,0,0:00:00,1,0,0,unknown_risk
10398,male,40,A,Non_Verified,Heterosexual,Dominant,Women,0,516,17.9.2012,0,0:00:00,0,0,0,unknown_risk
10403,female,39,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1685,17.9.2012,0,0:00:00,0,0,0,unknown_risk
10404,male,33,L,Non_Verified,Heterosexual,Switch,Nobody,0,1685,17.9.2012,0,0:00:00,0,0,0,unknown_risk
10405,male,41,B,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,1,17.9.2012,0,0:37:00,0,0,0,unknown_risk
10406,male,42,A,Non_Verified,bicurious,Switch,Men_and_Women,0,1685,17.9.2012,0,0:00:00,0,0,0,unknown_risk
10407,female,35,B,Non_Verified,bisexual,Switch,Nobody,0,1685,17.9.2012,0,0:00:00,0,0,0,unknown_risk
10409,male,42,A,Non_Verified,Heterosexual,Switch,Women,0,1685,17.9.2012,0,0:00:00,0,0,0,unknown_risk
1041,male,41,A,Non_Verified,Heterosexual,Switch,Women,40,1,26.5.2010,5,5:34:00,0,0,1,unknown_risk
10413,male,30,N,Non_Verified,Heterosexual,Switch,Nobody,0,1684,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10414,male,24,E,Non_Verified,Heterosexual,Submisive,Nobody,0,1684,18.9.2012,0,0:00:00,1,0,0,unknown_risk
10415,female,29,A,Non_Verified,Heterosexual,Switch,Men,0,1676,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10416,male,42,J,Non_Verified,Heterosexual,Dominant,Nobody,16,1129,18.9.2012,1,8:25:00,1,0,0,unknown_risk
10418,male,31,A,Non_Verified,Heterosexual,Dominant,Nobody,0,612,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10419,male,37,A,Non_Verified,Heterosexual,Dominant,Women,641,1,18.9.2012,886,2:10:00,1,0,0,unknown_risk
1042,male,38,F,Non_Verified,Heterosexual,Submisive,Nobody,0,2349,27.5.2010,0,0:00:00,0,0,0,unknown_risk
10420,male,26,K,Non_Verified,Heterosexual,Dominant,Nobody,-50,1,18.9.2012,0,0:07:00,0,0,0,unknown_risk
10421,male,28,B,Non_Verified,Homosexual,Submisive,Men,15,298,18.9.2012,0,0:01:00,1,0,0,unknown_risk
10422,male,28,L,Non_Verified,Heterosexual,Switch,Women,0,1651,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10423,male,41,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1639,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10424,male,42,L,Non_Verified,Heterosexual,Dominant,Women,0,807,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10425,male,43,G,Non_Verified,Heterosexual,Submisive,Nobody,0,1684,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10426,male,44,M,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,86,18.9.2012,0,1:03:00,0,0,0,unknown_risk
10427,female,38,A,Non_Verified,bisexual,Switch,Men_and_Women,86,1007,18.9.2012,3,3:47:00,0,0,15,unknown_risk
10429,male,39,A,Non_Verified,Heterosexual,Submisive,Nobody,0,173,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10431,female,38,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1395,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10432,male,42,M,Non_Verified,Heterosexual,Dominant,Nobody,0,1667,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10433,male,27,M,Non_Verified,bisexual,Switch,Nobody,0,1684,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10434,male,32,S,Non_Verified,Heterosexual,Dominant,Nobody,2,3,18.9.2012,4,0:29:00,0,0,0,unknown_risk
10438,male,52,B,Non_Verified,bisexual,Dominant,Nobody,5,1684,18.9.2012,0,0:00:00,0,0,1,unknown_risk
10439,female,48,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1677,18.9.2012,0,0:00:00,0,0,0,unknown_risk
1044,male,51,B,Non_Verified,bisexual,Dominant,Nobody,1,1166,27.5.2010,1,0:00:00,1,0,0,unknown_risk
10440,male,36,G,Non_Verified,Heterosexual,Dominant,Women,15,1574,18.9.2012,0,0:39:00,0,0,0,unknown_risk
10441,male,31,B,Non_Verified,bicurious,Submisive,Nobody,-50,1003,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10443,female,48,B,Non_Verified,bisexual,Dominant,Nobody,15,766,18.9.2012,0,0:00:00,0,0,0,unknown_risk
10444,male,61,G,Non_Verified,Heterosexual,Dominant,Women,0,65,18.9.2012,0,0:20:00,0,0,0,unknown_risk
10446,female,43,F,Non_Verified,Heterosexual,Submisive,Men,15,729,19.9.2012,1,0:00:00,0,0,0,unknown_risk
10447,male,26,B,Non_Verified,Heterosexual,Dominant,Nobody,0,1683,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10449,male,31,K,Non_Verified,Homosexual,Submisive,Women,0,1675,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10451,male,32,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1683,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10452,male,36,F,Non_Verified,Heterosexual,Switch,Women,15,1651,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10457,male,41,G,Non_Verified,Heterosexual,Dominant,Nobody,0,1683,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10458,male,40,E,Non_Verified,Heterosexual,Dominant,Nobody,0,154,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10459,female,56,K,Non_Verified,Heterosexual,Submisive,Women,0,901,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10460,male,37,B,Non_Verified,Heterosexual,Submisive,Nobody,15,635,19.9.2012,0,0:39:00,0,0,0,unknown_risk
10461,male,33,K,Non_Verified,Heterosexual,Dominant,Women,21,5,19.9.2012,1,1:29:00,2,0,1,unknown_risk
10462,male,25,A,Non_Verified,Heterosexual,Switch,Women,18,623,19.9.2012,10,1:45:00,0,0,0,unknown_risk
10463,male,36,K,Non_Verified,Heterosexual,Dominant,Nobody,0,1683,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10464,male,49,L,Non_Verified,Heterosexual,Dominant,Nobody,15,1651,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10466,male,36,A,Non_Verified,Heterosexual,Switch,Women,0,6,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10467,male,47,B,Non_Verified,Heterosexual,Dominant,Nobody,0,87,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10468,male,53,A,Non_Verified,Heterosexual,Submisive,Nobody,15,12,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10470,male,36,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1683,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10471,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,15,884,19.9.2012,0,3:15:00,0,0,0,unknown_risk
10472,male,41,A,Non_Verified,Heterosexual,Submisive,Nobody,15,344,19.9.2012,0,0:00:00,0,0,0,unknown_risk
10475,male,53,A,Non_Verified,Heterosexual,Switch,Nobody,0,1104,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10478,female,46,L,Non_Verified,Heterosexual,Dominant,Nobody,0,1020,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10480,male,35,A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,786,20.9.2012,0,7:46:00,0,0,0,unknown_risk
10482,male,35,B,Non_Verified,Heterosexual,Dominant,Nobody,0,1299,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10483,male,46,A,Non_Verified,Heterosexual,Dominant,Nobody,8,10,20.9.2012,5,0:09:00,1,0,0,unknown_risk
10484,male,57,K,Non_Verified,Heterosexual,Dominant,Nobody,15,810,20.9.2012,0,2:12:00,0,0,0,unknown_risk
10485,male,46,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1682,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10486,male,24,O,Non_Verified,Heterosexual,Switch,Nobody,0,1682,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10488,male,36,M,Non_Verified,Heterosexual,Switch,Nobody,0,1682,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10489,male,43,B,Non_Verified,Heterosexual,Switch,Nobody,0,1020,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10491,male,40,E,Non_Verified,Heterosexual,Dominant,Nobody,0,637,20.9.2012,0,0:00:00,0,0,1,unknown_risk
10492,male,34,A,Non_Verified,bicurious,Submisive,Women,0,66,20.9.2012,0,9:57:00,0,0,0,unknown_risk
10493,male,39,G,Non_Verified,bicurious,Switch,Nobody,0,1600,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10496,male,42,L,Non_Verified,Heterosexual,Switch,Nobody,0,1682,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10497,female,46,G,Non_Verified,Heterosexual,Submisive,Men,2,389,20.9.2012,2,0:07:00,0,0,0,unknown_risk
10501,male,42,A,Non_Verified,Heterosexual,Switch,Nobody,0,1682,20.9.2012,0,0:00:00,0,0,0,unknown_risk
10502,male,39,A,Non_Verified,bisexual,Switch,Nobody,15,3,20.9.2012,0,0:00:00,0,0,1,unknown_risk
10503,male,39,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1346,21.9.2012,0,0:06:00,0,0,5,unknown_risk
10504,male,53,A,Non_Verified,Heterosexual,Dominant,Nobody,50,1678,21.9.2012,1,0:00:00,0,0,0,unknown_risk
10506,male,32,A,Non_Verified,Heterosexual,Switch,Women,15,1535,21.9.2012,0,0:10:00,0,0,0,unknown_risk
10507,female,49,B,Non_Verified,Heterosexual,Submisive,Nobody,15,1678,21.9.2012,0,0:00:00,0,0,0,unknown_risk
10508,male,35,A,Non_Verified,Heterosexual,Dominant,Nobody,15,5,21.9.2012,0,5:17:00,1,0,0,unknown_risk
